org_id,org_name,email,website
1812,卓蓉實業有限公司,,
1813,穩達資訊有限公司,,
1814,聯合國際實驗教育機構,,
1815,精英電腦,,
1816,台灣精銳,,
1817,水巷茶弄餐飲事業有限公司,,
1818,DHL,,
1819,敏鈞精密機械,,
1820,巨安長齡股份有限公司,,
1821,華晶科技股份有限公司,,
1822,台灣亞瑟網路有限公司,,
1823,尚揚峰互聯有限公司,,
1824,毅通互聯有限公司,,
1825,華芸科技股份有限公司,,
1826,皇亮生醫科技股份有限公司,,
1827,綺瑩資訊股份有限公司,,
1828,亞諾士國際快遞,,
1829,敦德利有限公司,,
1830,鼎天國際股份有限公司,,
1831,統一星巴克股份有限公司,,
1832,小婷電腦,,
1833,慈星實業有限公司,,
1834,京城建設,,
1835,金鍛工業股份有限公司,,
1836,花都商業有限公司,,
1837,格林希爾會展事業有限公司,,
1838,緯育股份有限公司,,
1839,台北榮總感染科,,
1840,教育部體育署,,
1841,新北區農產股份有限公司,,
1842,喜越運通有限公司,,
1843,魔數電腦多媒體股份有限公司,,
1844,華新科技股份有限公司,,
1845,無老餐飲股份有限公司,,
1846,富士通,,
1847,意秋國際百貨股份有限公司,,
1848,天藍小舖,,
1849,有省錢〈五星級〉日式丼飯,,
1850,三普旅行社,,
1851,境謙建築師事務所,,
1852,世紀奧美公關公司,,
1853,翔偉資安科技有限公司,,
1854,國土資源保育學會,,
1855,尼采實業股份有限公司,,
1856,老圃造園工程股份有限公司,,
1857,創意引晴股份有限公司,,
1858,聖功基金會,,
1859,聖功基金會鳳山芥子園,,
1860,華奧博岩品牌創研有限公司,,
1861,紅東東尚好貨社有限公司,,
1862,黑浮,,
1863,木雙企劃有限公司,,
1864,生匯貿易有限公司,,
1865,台北市鎮麟自然科學中心,,
1866,N次坊,,
1867,登豐微電子股份有限公司,,
1868,CELENO,,
1869,富鉅鼎建設股份有限公司,,
1870,台灣玻璃,,
1871,國立成功大學,,
1872,一隻鳥統合行銷有限公司,,
1873,巴菲特咖啡國際股份有限公司,,
1874,雷諾瓦國際有限公司,,
1875,約法國際法律事務所,,
1876,電通國華股份有限公司,,
1877,弘普自動化科技有限公司,,
1878,綠色大地有機農事有限公司,,
1879,新竹縣力揚補習班,,
1880,肯果行銷,,
1881,弘捷電路股份有限公司,,
1882,永豐銀行,,
1883,轟帝寶國際有限公司,,
1884,里界餐飲有限公司,,
1885,克易企業有限公司,,
1886,國泰世華,,
1887,京城科技有限公司,,
1888,柯迪咖啡店,,
1889,葡眾企業股份有限公司,,
1890,育禎電腦有限公司,,
1891,煜興科技有限公司,,
1892,?社企股份有限公司,,
1893,心情故事攝影社,,
1894,台灣武藤科技股份有限公司,,
1895,江華全球,,
1896,人因科技股份有限公司,,
1897,華碩電腦,,
1898,紅豆杉科技股份有限公司,,
1899,69889201,,
1900,金博克通訊有限公司,,
1901,59311281,,
1902,33學堂,,
1903,臺北市旅遊服務中心,,
1904,音樂教室,,
1905,數位點子多媒體股份有限公司,,
1906,屏東科技大學,,
1907,三英鋼鐵股份有限公司,,
1908,銓鴻有限公司,,
1909,漢育工業有限公司,,
1910,華郁旅行社有限公司(高雄分公司),,
1911,伸長彩色印刷股份有限公司,,
1912,亞仕資訊股份有限公司,,
1913,豐盛號,,
1914,綠杏生物科技有限公司,,
1915,杏一,,
1916,九井廣告股份有限公司,,
1917,皇彪企業有限公司,,
1918,財團法人國語日報社,,
1919,72640005,,
1920,中強光電,,
1921,國聯保全股份有限公司,,
1922,汎理大陸顧問有限公司,,
1923,55778659,,
1924,芯鼎科技股份有限公司,,
1925,正連通(正連新),,
1926,雅虎資訊,,
1927,岩葉拉麵,,
1928,綠杏生技有限公司,,
1929,711得富門市,,
1930,47513327,,
1931,康代科技股份有限公司,,
1932,鎰萬工業有限公司,,
1933,盛大電梯企業股份有限公司,,
1934,金線視覺設計工作室,,
1935,恆宇精密鋼模股份有限公司,,
1936,餐廳,,
1937,冠佑聯合有限公司,,
1938,德州儀器工業股份有限公司,,
1939,台北慈濟醫院,,
1940,僑倫彩色製版有限公司,,
1941,森禾田火鍋,,
1942,COCO都可,,
1943,無,,
1944,啦摩卡實業有限公司,,
1945,38488121,,
1946,鼎新電腦,,
1947,公勝保險經紀人股份有限公司,,
1948,瑞憶電子股份有限公司,,
1949,寶雅,,
1950,誠太管理顧問公司,,
1951,勤崴國際科技股份有限公司,,
1952,微星科技股份有限公司,,
1953,貨櫃運輸公司,,
1954,三合一餐飲管理顧問有限公司,,
1955,和財記,,
1956,上台科技,,
1957,地中海會旅行社股份有限公司,,
1958,群英醫學股份有限公司,,
1959,愛室麗家居,,
1960,宇騫數位科技有限公司,,
1961,XX鐘錶,,
1962,中國石油化學工業開發股份有限公司,,
1963,馬可先生,,
1964,南方莊園渡假飯店,,
1965,三立電視股份有限公司,,
1966,庫立馬媒體科技股份有限公司,,
1967,永磐科技股份有限公司,,
1968,忠泰生活開發股份有限公司,,
1969,三商家購觀音物流,,
1970,大同大畏,,
1971,元大證券投資信託股份有限公司,,
1972,45884441,,
1973,COMEBUY,,
1974,微新生物科技,,
1975,翔宇生醫科技股份有限公司,,
1976,桔禾創意整合有限公司,,
1977,台灣華爾卡國際股份有限公司,,
1978,鉅鼎有限公司,,
1979,愛尼曼數位科技股份有限公司,,
1980,青文出版社股份有限公司,,
1981,富立佳企業有限公司,,
1982,家裡蹲創意印刷股份有限公司,,
1983,創造力網頁設計,,
1984,台北富邦商業銀行股份有限公司,,
1985,日商國際計測器股份有限公司,,
1986,茱莉亞精品婚紗,,
1987,一志廣告社,,
1988,鍍匠國際股份有限公司,,
1989,綺麗絲國際有限公司,,
1990,永寬化學股份有限公司,,
1991,甜在心咖啡館,,
1992,九思設計有限公司,,
1993,龍巖股份有限公司,,
1994,SNAPPP,,
1995,育群幼兒園,,
1996,弘益生態有限公司,,
1997,中國砂輪企業股份有限公司,,
1998,六六電商,,
1999,誠品網路書店,,
2000,52345384,,
2001,香港商信可股份有限公司台灣分公司,,
2002,SOSREADER,,
2003,英達科技股份有限公司,,
2004,自然力國際有限公司,,
2005,奇禾互動行銷有限公司,,
2006,九易宇軒股份有限公司,,
2007,照華國際智慧財產權有限公司,,
2008,屏東就業中心,,
